IDX,X,Y,TYPE,SPEED,DirType,Direction,Distance,Angle // 21.08.2020_OpenSpeedcam =>> 7 Ways v 2.0
9101,27.817291,54.183862,207,90,1,171,500,15
9102,27.817072,54.183936,207,90,1,351,500,15
9103,26.587826,54.122967,207,90,2,131,500,25
9104,27.529303,53.801443,207,90,1,1,500,15
9105,27.529517,53.801436,207,90,1,181,500,15
9106,27.504529,53.680435,207,90,1,31,500,15
9107,27.504733,53.680398,207,90,1,212,500,15
9108,27.465402,53.616631,207,90,1,2,500,15
9109,27.465584,53.616679,207,90,1,182,500,15
9110,27.551394,53.172148,207,90,1,359,500,15
9111,27.551576,53.172208,207,90,1,179,500,15
9112,27.25774,53.722659,207,120,1,246,500,25
9113,27.257681,53.722766,207,120,1,67,500,15
9114,27.808576,54.13554,207,120,1,3,500,15
9115,27.8088,54.135566,207,120,1,183,500,15
9116,27.471426,53.567695,207,90,1,351,500,15
9117,27.471619,53.567757,207,90,1,171,500,15
9118,27.330916,53.939239,212,40,1,283,200,15
9119,27.908814,54.610993,12,90,1,207,500,15
9120,27.220388,52.991211,12,60,1,87,500,20
9121,27.88825,54.424343,202,60,1,71,290,62
9121,27.88825,54.424343,222,60,1,251,290,62
9122,27.873239,54.39625,101,70,1,32,500,15
9122,27.873239,54.39625,10170,70,1,32,500,15
9123,27.871668,54.390099,101,70,1,171,500,15
9123,27.871668,54.390099,10170,70,1,171,500,15
9124,27.718751,54.067647,101,90,1,51,600,15
9124,27.718751,54.067647,10190,90,1,51,600,15
9125,27.562412,54.035317,101,50,1,144,107,30
9125,27.562412,54.035317,10150,50,1,144,107,30
9126,26.761148,54.048497,101,60,1,287,150,15
9126,26.761148,54.048497,10160,60,1,287,150,15
9127,27.513381,53.854613,203,60,1,206,502,15
9128,27.252853,54.017312,210,20,2,137,255,15
9129,27.215415,54.071008,210,10,2,85,150,15
9130,28.500359,54.207605,193,40,1,22,400,15
9131,27.516536,53.733834,203,90,1,354,700,15
9132,27.516696,53.73385,203,90,1,174,551,15
9133,27.464436,53.58855,202,60,1,62,120,25
9133,27.464436,53.58855,222,60,1,242,120,25
9134,27.466014,53.570766,202,60,1,176,500,15
9134,27.466014,53.570766,222,60,1,356,500,15
9135,28.832306,54.285174,202,60,1,347,400,15
9135,28.832306,54.285174,222,60,1,167,400,15
9136,28.847193,54.260378,202,60,1,152,500,15
9136,28.847193,54.260378,222,60,1,332,500,15
9137,29.035474,54.182076,202,60,1,252,500,15
9137,29.035474,54.182076,222,60,1,72,500,15
9138,29.054149,54.176856,202,60,1,133,500,15
9138,29.054149,54.176856,222,60,1,313,500,15
9139,27.464045,53.578544,210,30,2,87,100,15
9140,26.711875,54.077047,192,90,1,295,600,15
9141,26.696062,54.041837,203,70,1,264,500,15
9142,26.742598,54.047453,203,100,2,68,500,15
9143,26.865343,54.027993,101,90,1,300,500,15
9143,26.865343,54.027993,10190,90,1,300,500,15
9144,26.872006,54.02579,101,120,1,300,300,15
9144,26.872006,54.02579,101120,120,1,300,300,15
9145,27.703416,53.849331,206,70,1,130,500,15
9146,27.491291,53.869002,203,70,1,214,500,15
9147,27.703067,53.849247,206,60,1,309,300,15
9148,27.497991,53.37605,101,80,1,140,500,15
9148,27.497991,53.37605,10180,80,1,140,500,15
9149,27.480352,53.451288,101,80,1,144,500,15
9149,27.480352,53.451288,10180,80,1,144,500,15
9150,27.542304,53.928444,210,30,1,329,200,15
9151,27.562596,54.62534,210,20,2,109,200,15
9152,28.203096,54.027638,202,60,1,248,500,15
9152,28.203096,54.027638,222,60,1,68,500,15
9153,28.221314,54.03272,202,60,1,57,500,15
9153,28.221314,54.03272,222,60,1,237,500,15
9154,27.574549,54.038032,210,40,2,64,99,20
9155,27.567429,54.036321,210,40,2,68,100,20
9156,27.585507,54.000376,210,50,1,13,200,15
9157,27.474552,53.455863,101,80,1,324,500,15
9157,27.474552,53.455863,10180,80,1,324,500,15
9158,27.09865,53.13476,202,60,1,80,500,35
9158,27.09865,53.13476,222,60,1,260,500,35
9159,27.107122,53.156522,202,60,1,105,500,15
9159,27.107122,53.156522,222,60,1,285,500,15
9160,27.086136,53.136151,202,60,1,203,500,15
9160,27.086136,53.136151,222,60,1,23,500,15
9161,27.105575,53.157749,202,60,1,57,500,15
9161,27.105575,53.157749,222,60,1,237,500,15
9162,27.1712,53.180223,202,70,1,50,500,15
9162,27.1712,53.180223,222,70,1,230,500,15
9163,27.159461,53.172082,202,70,1,260,500,25
9163,27.159461,53.172082,222,70,1,80,500,25
9164,27.280332,53.228475,202,60,1,95,500,15
9164,27.280332,53.228475,222,60,1,275,500,15
9165,27.257579,53.225698,202,60,1,234,500,25
9165,27.257579,53.225698,222,60,1,54,500,25
9166,27.240185,53.213356,202,60,1,28,500,15
9166,27.240185,53.213356,222,60,1,208,500,15
9167,27.227866,53.207803,202,60,1,236,500,35
9167,27.227866,53.207803,222,60,1,56,500,35
9168,27.511008,53.220709,202,60,1,98,500,15
9168,27.511008,53.220709,222,60,1,278,500,15
9169,27.506776,53.220944,202,60,1,279,500,15
9169,27.506776,53.220944,222,60,1,99,500,15
9170,27.53749,53.219875,202,60,1,262,500,15
9170,27.53749,53.219875,222,60,1,82,500,15
9171,26.973412,53.064414,202,60,1,235,500,15
9171,26.973412,53.064414,222,60,1,55,500,15
9172,27.028996,53.091246,202,60,1,51,500,15
9172,27.028996,53.091246,222,60,1,231,500,15
9173,26.829969,53.036195,202,60,1,42,500,35
9173,26.829969,53.036195,222,60,1,222,500,35
9174,27.333847,53.940406,198,20,2,30,100,55
9175,27.331936,53.731862,202,60,1,158,500,15
9175,27.331936,53.731862,222,60,1,338,500,15
9176,28.224576,54.024273,202,60,1,171,400,15
9176,28.224576,54.024273,222,60,1,351,400,15
9177,27.390272,53.918551,210,30,2,97,100,25
9178,27.397062,53.918433,210,30,1,271,200,15
9179,27.398589,53.918933,210,20,2,54,100,30
9180,27.39988,53.91948,210,20,2,48,100,35
9181,27.405487,53.920444,210,30,2,107,100,25
9182,27.406822,53.920109,210,20,2,20,150,15
9183,27.537252,52.590107,202,60,1,225,500,15
9183,27.537252,52.590107,222,60,1,45,500,15
9184,27.553166,52.601649,202,60,1,60,400,35
9184,27.553166,52.601649,222,60,1,240,400,35
9185,27.568035,52.605249,202,60,1,251,500,15
9185,27.568035,52.605249,222,60,1,71,500,15
9186,27.577916,52.602889,202,60,1,147,500,15
9186,27.577916,52.602889,222,60,1,327,500,15
9187,27.590422,52.592226,202,60,1,335,500,25
9187,27.590422,52.592226,222,60,1,155,500,25
9188,27.601545,52.586159,202,60,1,153,500,25
9188,27.601545,52.586159,222,60,1,333,500,25
9189,27.542161,53.210343,202,60,1,204,500,15
9189,27.542161,53.210343,222,60,1,24,500,15
9190,27.505988,53.179743,202,60,1,35,500,15
9190,27.505988,53.179743,222,60,1,215,500,15
9191,27.480328,53.162376,202,60,1,252,500,15
9191,27.480328,53.162376,222,60,1,72,500,15
9192,27.390996,53.153221,202,40,1,92,500,15
9192,27.390996,53.153221,222,40,1,272,500,15
9193,27.382086,53.154201,202,40,1,297,500,15
9193,27.382086,53.154201,222,40,1,117,500,15
9194,27.33895,53.168499,202,40,1,114,500,15
9194,27.33895,53.168499,222,40,1,294,500,15
9195,27.524928,53.196159,202,60,1,214,500,15
9195,27.524928,53.196159,222,60,1,34,500,15
9196,27.531498,53.201121,202,60,1,41,500,15
9196,27.531498,53.201121,222,60,1,221,500,15
9197,27.39313,53.220099,202,60,1,100,500,15
9197,27.39313,53.220099,222,60,1,280,500,15
9198,27.378541,53.221531,202,60,1,280,500,15
9198,27.378541,53.221531,222,60,1,100,500,15
9199,27.256198,53.231775,202,60,1,288,500,15
9199,27.256198,53.231775,222,60,1,108,500,15
9200,27.271213,53.23994,202,60,1,326,500,15
9200,27.271213,53.23994,222,60,1,146,500,15
9201,27.25999,53.272868,202,60,1,176,500,15
9201,27.25999,53.272868,222,60,1,356,500,15
9202,27.242621,53.286031,202,70,1,140,500,35
9202,27.242621,53.286031,222,70,1,320,500,35
9203,27.239811,53.290953,202,70,1,348,500,25
9203,27.239811,53.290953,222,70,1,168,500,25
9204,27.236676,53.303146,202,60,1,169,500,15
9204,27.236676,53.303146,222,60,1,349,500,15
9205,27.235611,53.305548,202,60,1,354,500,15
9205,27.235611,53.305548,222,60,1,174,500,15
9206,27.242738,53.385742,202,60,1,201,500,15
9206,27.242738,53.385742,222,60,1,21,500,15
9207,27.241946,53.390314,202,60,1,313,500,15
9207,27.241946,53.390314,222,60,1,133,500,15
9208,27.252891,53.393165,202,40,1,250,500,15
9208,27.252891,53.393165,222,40,1,70,500,15
9209,27.275468,53.39417,202,40,1,108,500,15
9209,27.275468,53.39417,222,40,1,288,500,15
9210,27.319998,53.385739,202,60,1,285,500,15
9210,27.319998,53.385739,222,60,1,105,500,15
9211,27.328648,53.379131,202,60,1,200,500,15
9211,27.328648,53.379131,222,60,1,20,500,15
9212,27.333961,53.383536,202,40,1,131,500,15
9212,27.333961,53.383536,222,40,1,311,500,15
9213,27.336515,53.39106,202,60,1,44,500,15
9213,27.336515,53.39106,222,60,1,224,500,15
9214,27.070843,53.149311,202,60,1,262,500,15
9214,27.070843,53.149311,222,60,1,82,500,15
9215,27.071273,53.16191,202,60,1,299,500,15
9215,27.071273,53.16191,222,60,1,119,500,15
9216,27.076866,53.172963,202,60,1,330,500,25
9216,27.076866,53.172963,222,60,1,150,500,25
9217,27.079533,53.171926,202,60,1,17,500,15
9217,27.079533,53.171926,222,60,1,197,500,15
9218,27.102776,53.164108,202,40,1,46,300,35
9218,27.102776,53.164108,222,40,1,226,300,35
9219,27.095273,53.134329,202,60,1,182,500,15
9219,27.095273,53.134329,222,60,1,2,500,15
9220,27.49978,54.189206,193,70,2,358,500,25
9221,27.309694,53.911083,210,20,2,46,200,15
9222,27.319534,53.913165,202,60,1,96,480,15
9222,27.319534,53.913165,222,60,1,276,480,15
9223,27.707921,54.000629,210,40,2,97,150,25
9224,27.450922,54.82734,202,60,1,226,500,23
9224,27.450922,54.82734,222,60,1,46,500,23
9225,27.459989,54.830383,202,60,1,87,500,15
9225,27.459989,54.830383,222,60,1,267,500,15
9226,27.451891,54.832803,202,60,1,329,500,15
9226,27.451891,54.832803,222,60,1,149,500,15
9227,27.454206,54.828543,211,60,2,60,128,26
9228,27.448084,54.825652,210,40,2,53,69,32
9229,27.446386,54.82498,210,40,2,57,64,33
9230,27.416218,54.796226,198,60,2,131,223,56
9231,27.289634,54.734471,198,60,2,157,144,45
9232,27.189058,54.677608,198,60,2,134,231,33
9233,27.585645,53.894,237,10,2,62,150,35
9234,26.650046,53.068051,202,60,1,132,500,15
9234,26.650046,53.068051,222,60,1,312,500,15
9235,28.671536,53.76727,210,30,2,58,100,15
9236,28.422694,53.725246,202,60,1,16,500,35
9236,28.422694,53.725246,222,60,1,196,500,35
9237,28.144923,54.016166,202,60,1,83,500,15
9237,28.144923,54.016166,222,60,1,263,500,15
9238,26.866778,53.530812,215,80,1,70,500,15
9239,27.689922,53.957705,210,100,1,17,200,30
9240,27.689975,53.957683,210,40,1,170,150,25
9241,29.04136,53.83813,210,20,1,78,200,25
9242,27.4305,53.78307,210,30,2,112,220,35
9243,26.870908,54.330221,210,40,1,325,92,40
9244,26.870946,54.330217,210,40,1,188,150,15
9245,26.85055,54.31231,203,40,1,60,450,17
9246,27.578402,53.906226,210,30,1,141,150,15
9247,27.578128,53.906399,210,30,1,321,200,15
9248,27.41307,53.93799,210,20,1,29,200,25
9249,27.413079,53.937972,210,20,1,196,100,45
9250,26.72935,53.47588,193,40,1,300,400,15
9251,26.721107,53.480006,193,40,1,118,500,15
9252,26.719535,53.480679,53,60,1,224,350,15
9253,26.733112,53.489509,53,40,2,223,200,15
9254,26.739949,53.493866,210,40,1,223,100,13
9255,26.74045,53.494177,210,40,1,42,100,15
9256,26.741333,53.494751,52,60,2,44,350,15
9257,26.777965,53.509278,53,60,2,81,250,15
9258,26.746255,53.487174,53,40,2,41,415,15
9259,26.830794,53.518918,101,70,1,234,72,15
9259,26.830794,53.518918,10170,70,1,234,72,15
9260,26.831692,53.519415,101,70,1,58,56,10
9260,26.831692,53.519415,10170,70,1,58,56,10
9261,26.744537,53.486151,53,40,2,42,120,15
9262,27.806407,53.798714,215,70,1,129,500,15
9263,27.806202,53.798615,215,70,1,309,500,15
9264,26.719443,53.480802,52,60,1,46,500,15
9265,26.356814,54.208388,192,90,1,340,550,25
9266,26.356919,54.20833,192,90,1,150,600,25
9267,26.86997,53.53146,192,80,1,69,550,15
9268,27.55768,53.899978,223,60,1,50,200,15
9269,27.554105,53.898089,223,60,1,229,200,15
9270,27.496789,53.909711,208,60,1,84,200,15
9271,27.495801,53.908884,208,60,1,175,300,15
9272,27.494544,53.9094,208,60,1,263,300,15
9273,27.495347,53.910043,208,60,1,355,300,15
9274,27.597767,53.877713,223,60,1,27,300,15
9275,27.596119,53.877055,223,60,1,294,200,15
9276,27.597051,53.875545,223,60,1,176,250,20
9277,27.548843,53.901683,208,60,1,128,200,15
9278,27.548692,53.901948,208,60,1,38,300,15
9279,27.5483,53.901874,208,60,1,307,300,15
9280,27.548503,53.901641,208,60,1,218,300,15
9281,27.499793,53.921339,223,60,1,35,300,15
9282,27.6432,54.00503,202,60,1,102,500,15
9282,27.6432,54.00503,222,60,1,282,500,15
9283,28.06349,53.04988,202,60,1,98,500,15
9283,28.06349,53.04988,222,60,1,278,500,15
9284,28.01335,53.05408,202,60,1,278,500,15
9284,28.01335,53.05408,222,60,1,98,500,15
9285,28.12955,53.04427,202,60,1,98,500,15
9285,28.12955,53.04427,222,60,1,278,500,15
9286,28.22118,53.03599,202,60,1,279,500,15
9286,28.22118,53.03599,222,60,1,99,500,15
9287,28.37946,53.04973,202,60,1,256,500,15
9287,28.37946,53.04973,222,60,1,76,500,15
9288,28.426,53.05529,202,60,1,82,500,15
9288,28.426,53.05529,222,60,1,262,500,15
9289,28.45564,53.05793,202,60,1,262,500,15
9289,28.45564,53.05793,222,60,1,82,500,15
9290,28.48379,53.06042,202,60,1,82,500,15
9290,28.48379,53.06042,222,60,1,262,500,15
9291,26.536368,54.059255,207,100,1,307,500,15
9292,26.536491,54.059357,207,100,1,127,500,15
9293,26.613005,54.038997,207,100,1,275,500,15
9294,26.613101,54.039103,207,100,1,94,500,15
9295,28.618079,54.19975,210,20,2,139,250,35
9296,28.61603,54.20121,210,20,2,140,200,15
9297,27.5763,53.89078,203,60,1,313,500,15
9298,27.576556,53.890776,203,60,1,136,300,25
9299,26.444693,54.913643,12,60,1,232,500,15
9300,27.875472,54.325255,12,90,1,180,500,15
9301,27.5804,53.94621,210,30,2,6,150,15
9302,27.581879,53.946037,210,30,2,7,150,15
9303,27.5952,53.96322,210,30,2,103,100,25
9304,27.5879,53.97058,210,30,2,97,100,25
9305,27.58975,53.96909,210,30,2,11,100,15
9306,27.589921,53.968065,210,30,1,111,100,15
9307,27.589867,53.968068,210,30,1,276,100,15
9308,27.586857,53.968147,210,30,2,91,100,15
9309,27.694612,53.853607,203,70,1,130,500,15
9310,27.57366,53.96912,210,30,2,6,100,25
9311,27.74448,53.68798,200,40,1,272,500,30
9312,27.755839,53.683953,200,40,1,132,200,35
9313,27.74415,53.68805,202,40,1,114,500,25
9313,27.74415,53.68805,222,40,1,294,500,25
9314,27.464927,53.990593,210,20,1,46,200,15
9315,27.464964,53.990578,210,20,1,238,200,25
9316,27.675882,53.999105,193,60,1,25,500,15
9317,27.440779,53.850667,203,60,1,225,300,15
9318,27.557033,53.895933,193,60,1,231,300,15
9319,27.544877,53.89915,193,60,1,39,300,25
9320,28.383621,53.722889,202,60,1,306,150,48
9320,28.383621,53.722889,222,60,1,126,150,48
9321,26.52786,52.96548,202,60,1,266,500,15
9321,26.52786,52.96548,222,60,1,86,500,15
9322,26.54764,52.96627,202,60,1,86,500,15
9322,26.54764,52.96627,222,60,1,266,500,15
9323,26.64003,52.96993,202,60,1,266,500,15
9323,26.64003,52.96993,222,60,1,86,500,15
9324,26.67397,52.97127,202,60,1,86,500,15
9324,26.67397,52.97127,222,60,1,266,500,15
9325,26.47707,52.95334,202,60,1,175,500,15
9325,26.47707,52.95334,222,60,1,355,500,15
9326,27.22017,52.99119,192,60,1,267,500,15
9327,27.6726,53.86668,193,60,1,41,500,25
9328,27.55482,53.90416,193,60,1,148,300,15
9329,27.037372,54.275238,12,60,1,140,400,25
9330,27.037314,54.275231,192,60,1,295,500,50
9331,27.830337,53.757364,192,80,1,347,500,15
9332,26.372947,54.002693,192,120,1,45,700,25
9333,27.56982,53.10367,192,60,1,168,500,15
9334,27.569722,53.103537,12,60,1,348,500,15
9335,27.484681,53.020494,12,100,1,172,500,15
9336,27.48449,53.02049,192,100,1,359,600,20
9337,27.590054,53.93982,210,30,1,116,200,15
9338,27.59007,53.9398,210,30,1,295,200,15
9339,29.056152,53.830315,101,40,1,301,350,15
9339,29.056152,53.830315,10140,40,1,301,350,15
9340,29.064425,53.827874,101,40,1,110,250,15
9340,29.064425,53.827874,10140,40,1,110,250,15
9341,29.142004,53.768565,101,40,1,345,800,15
9341,29.142004,53.768565,10140,40,1,345,800,15
9342,29.143505,53.765211,101,40,1,155,800,45
9342,29.143505,53.765211,10140,40,1,155,800,45
9343,27.67688,54.04901,203,70,1,235,550,30
9344,27.676618,54.048995,203,70,1,56,500,15
9345,27.58127,53.94041,210,40,2,38,100,25
9346,27.57979,53.9475,210,40,2,92,150,25
9347,27.58551,53.94258,210,40,2,37,150,25
9348,27.513209,53.854702,203,60,1,29,500,15
9349,27.565306,54.035746,210,40,2,60,96,22
9350,27.5353,53.95879,210,30,1,255,200,15
9351,27.58588,53.968619,210,30,2,94,150,15
9352,27.5792,53.96833,210,30,2,94,150,25
9353,27.581043,53.949857,210,30,2,15,100,15
9354,28.59035,54.19248,203,120,1,211,800,15
9355,28.1101,53.99165,203,120,1,68,800,15
9356,27.59137,53.90613,203,60,1,119,500,15
9357,27.6171,53.97042,210,30,2,97,120,15
9358,27.59531,53.95336,210,30,2,86,200,15
9359,27.594429,53.951192,210,30,2,88,160,25
9360,27.66279,53.96838,210,30,2,146,120,25
9361,27.660986,53.970126,210,30,2,152,150,15
9362,27.13708,54.50345,210,30,2,133,200,15
9363,27.491717,53.937018,193,60,1,275,500,25
9364,27.66296,53.98729,202,60,1,221,500,15
9364,27.66296,53.98729,222,60,1,41,500,15
9365,27.61205,53.97905,202,60,1,164,500,35
9365,27.61205,53.97905,222,60,1,344,500,35
9366,27.35329,53.93437,202,40,1,136,500,15
9366,27.35329,53.93437,222,40,1,316,500,15
9367,27.43757,53.81981,202,40,1,226,300,15
9367,27.43757,53.81981,222,40,1,46,300,15
9368,27.661032,53.99946,210,30,2,3,200,25
9369,26.604893,54.039486,192,120,1,95,600,10
9370,27.75216,53.66939,202,60,1,150,500,35
9370,27.75216,53.66939,222,60,1,330,500,35
9371,27.54937,53.9323,193,60,1,90,500,15
9372,27.70266,54.00092,210,20,1,93,150,25
9373,27.702593,54.000909,210,20,1,252,200,15
9374,27.578354,53.902352,211,60,1,57,50,15
9375,27.578427,53.90224,211,60,1,237,50,15
9376,27.583351,53.907001,211,60,1,158,150,15
9377,27.583121,53.906972,211,60,1,338,100,15
9378,27.52985,53.89345,203,60,1,231,500,15
9379,29.055763,53.830445,202,60,1,302,500,15
9379,29.055763,53.830445,222,60,1,122,500,15
9380,29.067084,53.82725,202,60,1,110,500,20
9380,29.067084,53.82725,222,60,1,290,500,20
9381,29.162883,53.736909,202,60,1,15,300,35
9381,29.162883,53.736909,222,60,1,195,300,35
9382,29.166733,53.731195,202,60,1,158,370,20
9382,29.166733,53.731195,222,60,1,338,370,20
9383,27.563832,53.906179,193,60,1,320,350,25
9384,27.528468,53.893111,203,60,1,59,300,15
9385,27.49029,53.91536,193,40,1,265,150,15
9386,27.49495,53.912814,203,60,1,355,500,15
9387,27.495206,53.912872,203,60,1,175,400,15
9388,27.46374,53.833444,202,60,1,34,138,15
9388,27.46374,53.833444,222,60,1,214,138,15
9389,27.993979,54.029786,192,70,1,74,500,25
9390,27.993345,54.029725,192,70,1,270,500,24
9391,26.85008,54.31208,203,40,1,240,500,15
9392,29.115992,53.983658,210,30,2,9,250,15
9393,29.115788,53.982939,210,30,2,9,250,15
9394,27.66391,53.99676,210,30,2,12,100,15
9395,27.663676,53.996181,210,30,2,13,100,15
9396,27.659,54.00036,210,30,2,3,100,15
9397,27.658916,53.999302,210,30,2,3,500,15
9398,27.65546,53.98179,203,60,1,189,300,25
9399,27.55789,54.00672,202,60,1,268,500,25
9399,27.55789,54.00672,222,60,1,88,500,25
9400,27.53293,53.8944,203,70,1,239,500,15
9401,27.456642,53.933561,203,40,1,115,500,25
9402,26.86397,54.28881,202,60,1,34,500,15
9402,26.86397,54.28881,222,60,1,214,500,15
9403,26.85954,54.2778,202,60,1,201,500,25
9403,26.85954,54.2778,222,60,1,21,500,25
9404,26.85337,54.26565,202,60,1,13,500,15
9404,26.85337,54.26565,222,60,1,193,500,15
9405,26.84683,54.25543,202,60,1,203,500,15
9405,26.84683,54.25543,222,60,1,23,500,15
9406,26.80603,54.22842,202,60,1,234,500,15
9406,26.80603,54.22842,222,60,1,54,500,15
9407,27.544734,53.927309,211,40,1,166,150,15
9408,27.16361,53.63394,202,60,1,350,500,25
9408,27.16361,53.63394,222,60,1,170,500,25
9409,27.16911,53.63109,202,60,1,123,500,15
9409,27.16911,53.63109,222,60,1,303,500,15
9410,27.15079,53.65699,202,60,1,7,500,15
9410,27.15079,53.65699,222,60,1,187,500,15
9411,27.15152,53.65424,202,60,1,158,500,15
9411,27.15152,53.65424,222,60,1,338,500,15
9412,27.50259,53.81521,202,60,1,220,500,15
9412,27.50259,53.81521,222,60,1,40,500,15
9413,27.49685,53.81131,202,60,1,40,500,15
9413,27.49685,53.81131,222,60,1,220,500,15
9414,27.48539,53.80489,202,60,1,225,500,25
9414,27.48539,53.80489,222,60,1,45,500,25
9415,27.46523,53.79708,202,60,1,67,500,15
9415,27.46523,53.79708,222,60,1,247,500,15
9416,27.40313,53.79019,202,60,1,359,500,25
9416,27.40313,53.79019,222,60,1,179,500,25
9417,27.48571,53.81235,202,60,1,286,500,15
9417,27.48571,53.81235,222,60,1,106,500,15
9418,27.47389,53.81436,202,40,1,106,500,15
9418,27.47389,53.81436,222,40,1,286,500,15
9419,27.58493,54,202,40,1,81,500,35
9419,27.58493,54,222,40,1,261,500,35
9420,27.5424,54.00586,202,50,1,6,500,15
9420,27.5424,54.00586,222,50,1,186,500,15
9421,27.5109,53.72511,203,120,1,242,700,15
9422,27.59262,53.95028,210,30,1,178,100,15
9423,27.5897,53.95126,210,30,1,64,100,15
9424,27.589704,53.951216,210,30,1,251,120,25
9425,27.585065,53.950817,210,30,2,87,110,15
9426,26.372872,54.002448,192,120,1,240,600,15
9427,27.1705,52.84312,210,30,2,4,200,15
9428,27.171304,52.85197,210,30,2,360,200,15
9429,27.17784,52.85242,210,30,1,91,150,25
9430,27.177849,52.852417,210,30,1,287,200,15
9431,27.19872,52.85313,210,30,2,86,150,15
9432,27.19567,52.85304,210,30,2,88,150,15
9433,27.204796,52.853379,202,60,1,73,200,55
9433,27.204796,52.853379,222,60,1,253,200,55
9434,27.4592,53.94268,193,60,1,219,500,15
9435,27.754321,53.819441,202,60,1,41,500,25
9435,27.754321,53.819441,222,60,1,221,500,25
9436,27.85988,54.49043,203,60,1,11,500,15
9437,27.68795,53.80381,202,60,1,295,500,15
9437,27.68795,53.80381,222,60,1,115,500,15
9438,27.66848,53.80924,202,60,1,117,500,15
9438,27.66848,53.80924,222,60,1,297,500,15
9439,27.41958,53.92854,192,90,1,27,500,15
9440,27.49038,53.90919,203,60,1,82,500,15
9441,27.49069,53.909149,203,60,1,263,500,15
9442,27.46948,53.99308,210,20,1,228,200,15
9443,27.33101,53.96172,210,20,1,133,200,55
9444,27.33091,53.961735,210,20,1,306,200,35
9445,27.753485,53.819066,210,30,2,53,100,15
9446,27.5901,53.97096,203,90,1,274,500,15
9447,27.68888,53.808938,203,60,2,30,500,35
9448,27.498048,53.967875,203,90,1,266,500,15
9449,27.534346,53.930043,203,60,1,74,350,15
9450,27.401225,53.841782,203,60,2,78,500,25
9451,26.384454,53.236271,198,20,2,329,305,15
9452,26.542405,53.318994,198,20,2,321,280,20
9453,26.653509,53.077565,198,20,2,86,250,46
9454,26.657325,53.076736,198,20,1,304,238,18
9455,26.657453,53.076557,198,20,1,182,217,48
9456,26.627445,53.403139,198,20,2,324,300,42
9457,26.66475,54.364368,198,20,2,338,322,18
9458,26.744978,53.476683,198,20,2,109,350,15
9459,26.890559,54.490329,198,20,1,273,185,26
9460,26.886268,54.442093,198,20,2,38,293,20
9461,26.908322,54.49999,198,20,2,323,302,15
9462,26.950037,54.284412,198,20,2,24,127,34
9463,27.070681,53.593388,198,20,0,60,200,120
9464,27.021929,54.272596,198,20,2,24,300,22
9465,27.09534,54.26464,198,20,2,323,273,36
9466,27.31093,53.95712,198,20,0,60,180,62
9467,27.35631,53.74067,198,20,2,92,300,15
9468,27.339913,53.901026,198,20,2,13,300,15
9469,27.508665,52.994944,198,20,1,15,304,26
9470,27.490664,53.010596,198,20,2,76,350,15
9471,27.593411,52.848449,198,20,2,93,300,15
9472,27.575317,52.818389,198,20,2,57,300,15
9473,27.530639,53.016427,198,20,2,76,300,15
9474,27.565498,53.002043,198,20,2,39,198,30
9475,27.684482,52.810899,198,20,2,336,300,15
9476,27.671375,53.808363,198,20,2,116,260,15
9477,27.75138,52.811687,198,20,2,1,300,15
9478,27.734941,53.687986,198,20,2,85,300,15
9479,27.709009,53.866196,198,20,1,263,300,50
9480,27.87714,52.95413,198,20,2,7,300,22
9481,27.871498,53.594337,198,20,2,294,300,18
9482,27.900037,53.587444,198,20,2,314,300,32
9483,27.915607,53.624802,198,20,2,46,300,24
9484,27.931245,54.08472,198,20,2,307,300,15
9485,28.068601,54.110295,198,30,2,1,300,15
9486,28.087503,54.120921,198,20,2,334,300,22
9487,28.212977,54.042267,198,20,2,57,193,60
9488,28.211247,54.040304,198,20,2,199,169,44
9489,28.331345,54.093532,198,20,1,52,280,15
9490,28.51489,54.196982,198,20,2,349,168,88
9491,28.490362,54.217473,198,20,1,17,222,15
9492,28.508641,54.205652,198,20,2,100,260,15
9493,29.2934,54.31491,198,20,2,352,300,48
9494,27.541639,52.782996,210,30,2,153,150,15
9495,27.534217,52.783082,210,30,2,89,150,15
9496,27.526086,52.784136,210,30,2,153,150,15
9497,27.554141,52.785517,210,30,2,27,150,15
9498,27.546067,52.789095,210,30,2,153,150,15
9499,27.53828,52.786953,210,60,2,152,150,15
9500,27.51608,52.795969,210,30,2,153,150,15
9501,27.67724,53.98656,203,40,1,30,400,25
9502,27.48458,53.94266,210,30,1,245,100,35
9503,27.484603,53.942671,210,30,1,34,100,55
9504,27.69787,53.85204,203,70,1,130,500,15
9505,28.50258,54.21032,210,30,1,203,200,15
9506,28.502305,54.210443,210,30,1,21,200,15
9507,27.537983,53.970643,202,60,1,345,500,25
9507,27.537983,53.970643,222,60,1,165,500,25
9508,27.569582,53.901385,203,60,1,328,300,15
9509,27.513681,53.837639,12,90,1,101,500,15
9510,27.656154,53.812824,210,30,2,1,150,25
9511,27.65639,53.814,210,30,1,15,150,15
9512,27.656399,53.813965,210,30,1,188,150,25
9513,27.540103,52.79261,210,40,2,62,110,20
9514,27.538411,52.792082,210,40,2,62,120,20
9515,27.54307,52.78479,210,40,2,63,120,12
9516,27.53902,52.782309,210,40,2,63,80,10
9517,27.594343,54.117081,192,40,1,16,250,55
9518,27.594361,54.117044,192,40,1,214,250,85
9519,27.513633,53.837497,12,90,1,280,500,15
9520,27.464578,52.798407,192,70,1,1,500,15
